room_id,building_id,timestamp,live_temperature,occupancy_status,capacity,electricity_kwh,approx_sqft_per_person
116,100,2025-08-09 12:00:00,73.86,Unoccupied,24,0.0065,360
116,100,2025-08-09 13:00:00,73.09,Unoccupied,24,0.0065,360
116,100,2025-08-09 14:00:00,72.13,Unoccupied,24,0.0065,360
116,100,2025-08-09 15:00:00,74.93,Unoccupied,24,0.0065,360
116,100,2025-08-09 16:00:00,73.93,Unoccupied,24,0.0065,360
116,100,2025-08-09 17:00:00,72.5,Unoccupied,24,0.0065,360
116,100,2025-08-09 18:00:00,71.66,Unoccupied,24,0.0065,360
116,100,2025-08-09 19:00:00,73.31,Unoccupied,24,0.0065,360
116,100,2025-08-09 20:00:00,72.35,Unoccupied,24,0.0065,360
116,100,2025-08-09 21:00:00,73.55,Unoccupied,24,0.0065,360
116,100,2025-08-09 22:00:00,72.62,Unoccupied,24,0.0065,360
116,100,2025-08-09 23:00:00,73.4,Unoccupied,24,0.0065,360
116,100,2025-08-10 00:00:00,72.25,Unoccupied,24,0.0065,360
116,100,2025-08-10 01:00:00,73.44,Unoccupied,24,0.0065,360
116,100,2025-08-10 02:00:00,72.41,Unoccupied,24,0.0065,360
116,100,2025-08-10 03:00:00,72.71,Unoccupied,24,0.0065,360
116,100,2025-08-10 04:00:00,72.35,Unoccupied,24,0.0065,360
116,100,2025-08-10 05:00:00,73.49,Unoccupied,24,0.0065,360
116,100,2025-08-10 06:00:00,73.72,Unoccupied,24,0.0065,360
116,100,2025-08-10 07:00:00,73.85,Unoccupied,24,0.0065,360
116,100,2025-08-10 08:00:00,74.63,Unoccupied,24,0.0065,360
116,100,2025-08-10 09:00:00,73.28,Unoccupied,24,0.0065,360
116,100,2025-08-10 10:00:00,73.33,Unoccupied,24,0.0065,360
116,100,2025-08-10 11:00:00,73.34,Unoccupied,24,0.0065,360
116,100,2025-08-10 12:00:00,72.12,Unoccupied,24,0.0065,360
116,100,2025-08-10 13:00:00,73.56,Unoccupied,24,0.0065,360
116,100,2025-08-10 14:00:00,71.95,Unoccupied,24,0.0065,360
116,100,2025-08-10 15:00:00,73.5,Unoccupied,24,0.0065,360
116,100,2025-08-10 16:00:00,72.4,Unoccupied,24,0.0065,360
116,100,2025-08-10 17:00:00,73.43,Unoccupied,24,0.0065,360
116,100,2025-08-10 18:00:00,74.41,Unoccupied,24,0.0065,360
116,100,2025-08-10 19:00:00,74.38,Unoccupied,24,0.0065,360
116,100,2025-08-10 20:00:00,74.16,Unoccupied,24,0.0065,360
116,100,2025-08-10 21:00:00,73.68,Unoccupied,24,0.0065,360
116,100,2025-08-10 22:00:00,74.3,Unoccupied,24,0.0065,360
116,100,2025-08-10 23:00:00,72.15,Unoccupied,24,0.0065,360
116,100,2025-08-11 00:00:00,72.76,Unoccupied,24,0.0065,360
116,100,2025-08-11 01:00:00,72.49,Unoccupied,24,0.0065,360
116,100,2025-08-11 02:00:00,73.85,Unoccupied,24,0.0065,360
116,100,2025-08-11 03:00:00,73.31,Unoccupied,24,0.0065,360
116,100,2025-08-11 04:00:00,72.07,Unoccupied,24,0.0065,360
116,100,2025-08-11 05:00:00,74.11,Unoccupied,24,0.0065,360
116,100,2025-08-11 06:00:00,71.28,Unoccupied,24,0.0065,360
116,100,2025-08-11 07:00:00,72.91,Unoccupied,24,0.0065,360
116,100,2025-08-11 08:00:00,77.0,Occupied,24,0.013,360
116,100,2025-08-11 09:00:00,76.25,Occupied,24,0.013,360
116,100,2025-08-11 10:00:00,75.02,Occupied,24,0.013,360
116,100,2025-08-11 11:00:00,76.78,Occupied,24,0.013,360
116,100,2025-08-11 12:00:00,75.41,Occupied,24,0.013,360
116,100,2025-08-11 13:00:00,76.05,Occupied,24,0.013,360
116,100,2025-08-11 14:00:00,76.01,Occupied,24,0.013,360
116,100,2025-08-11 15:00:00,76.69,Occupied,24,0.013,360
116,100,2025-08-11 16:00:00,73.37,Unoccupied,24,0.0065,360
116,100,2025-08-11 17:00:00,73.13,Unoccupied,24,0.0065,360
116,100,2025-08-11 18:00:00,73.33,Unoccupied,24,0.0065,360
116,100,2025-08-11 19:00:00,73.57,Unoccupied,24,0.0065,360
116,100,2025-08-11 20:00:00,73.57,Unoccupied,24,0.0065,360
116,100,2025-08-11 21:00:00,72.39,Unoccupied,24,0.0065,360
116,100,2025-08-11 22:00:00,75.46,Unoccupied,24,0.0065,360
116,100,2025-08-11 23:00:00,74.77,Unoccupied,24,0.0065,360
116,100,2025-08-12 00:00:00,72.23,Unoccupied,24,0.0065,360
116,100,2025-08-12 01:00:00,72.07,Unoccupied,24,0.0065,360
116,100,2025-08-12 02:00:00,71.52,Unoccupied,24,0.0065,360
116,100,2025-08-12 03:00:00,73.36,Unoccupied,24,0.0065,360
116,100,2025-08-12 04:00:00,72.1,Unoccupied,24,0.0065,360
116,100,2025-08-12 05:00:00,72.08,Unoccupied,24,0.0065,360
116,100,2025-08-12 06:00:00,72.26,Unoccupied,24,0.0065,360
116,100,2025-08-12 07:00:00,73.26,Unoccupied,24,0.0065,360
116,100,2025-08-12 08:00:00,76.2,Occupied,24,0.013,360
116,100,2025-08-12 09:00:00,75.73,Occupied,24,0.013,360
116,100,2025-08-12 10:00:00,73.72,Occupied,24,0.013,360
116,100,2025-08-12 11:00:00,74.93,Occupied,24,0.013,360
116,100,2025-08-12 12:00:00,74.58,Occupied,24,0.013,360
116,100,2025-08-12 13:00:00,76.63,Occupied,24,0.013,360
116,100,2025-08-12 14:00:00,74.79,Occupied,24,0.013,360
116,100,2025-08-12 15:00:00,74.93,Occupied,24,0.013,360
116,100,2025-08-12 16:00:00,71.58,Unoccupied,24,0.0065,360
116,100,2025-08-12 17:00:00,72.99,Unoccupied,24,0.0065,360
116,100,2025-08-12 18:00:00,70.95,Unoccupied,24,0.0065,360
116,100,2025-08-12 19:00:00,73.13,Unoccupied,24,0.0065,360
116,100,2025-08-12 20:00:00,73.51,Unoccupied,24,0.0065,360
116,100,2025-08-12 21:00:00,72.66,Unoccupied,24,0.0065,360
116,100,2025-08-12 22:00:00,72.14,Unoccupied,24,0.0065,360
116,100,2025-08-12 23:00:00,71.5,Unoccupied,24,0.0065,360
116,100,2025-08-13 00:00:00,70.86,Unoccupied,24,0.0065,360
116,100,2025-08-13 01:00:00,72.28,Unoccupied,24,0.0065,360
116,100,2025-08-13 02:00:00,72.61,Unoccupied,24,0.0065,360
116,100,2025-08-13 03:00:00,74.88,Unoccupied,24,0.0065,360
116,100,2025-08-13 04:00:00,72.13,Unoccupied,24,0.0065,360
116,100,2025-08-13 05:00:00,72.81,Unoccupied,24,0.0065,360
116,100,2025-08-13 06:00:00,73.18,Unoccupied,24,0.0065,360
116,100,2025-08-13 07:00:00,72.4,Unoccupied,24,0.0065,360
116,100,2025-08-13 08:00:00,75.11,Occupied,24,0.013,360
116,100,2025-08-13 09:00:00,75.57,Occupied,24,0.013,360
116,100,2025-08-13 10:00:00,76.55,Occupied,24,0.013,360
116,100,2025-08-13 11:00:00,77.86,Occupied,24,0.013,360
116,100,2025-08-13 12:00:00,75.68,Occupied,24,0.013,360
116,100,2025-08-13 13:00:00,74.39,Occupied,24,0.013,360
116,100,2025-08-13 14:00:00,75.06,Occupied,24,0.013,360
116,100,2025-08-13 15:00:00,75.24,Occupied,24,0.013,360
116,100,2025-08-13 16:00:00,72.27,Unoccupied,24,0.0065,360
116,100,2025-08-13 17:00:00,71.13,Unoccupied,24,0.0065,360
116,100,2025-08-13 18:00:00,73.89,Unoccupied,24,0.0065,360
116,100,2025-08-13 19:00:00,72.68,Unoccupied,24,0.0065,360
116,100,2025-08-13 20:00:00,74.12,Unoccupied,24,0.0065,360
116,100,2025-08-13 21:00:00,72.31,Unoccupied,24,0.0065,360
116,100,2025-08-13 22:00:00,72.65,Unoccupied,24,0.0065,360
116,100,2025-08-13 23:00:00,72.21,Unoccupied,24,0.0065,360
116,100,2025-08-14 00:00:00,71.03,Unoccupied,24,0.0065,360
116,100,2025-08-14 01:00:00,73.64,Unoccupied,24,0.0065,360
116,100,2025-08-14 02:00:00,72.58,Unoccupied,24,0.0065,360
116,100,2025-08-14 03:00:00,72.45,Unoccupied,24,0.0065,360
116,100,2025-08-14 04:00:00,72.01,Unoccupied,24,0.0065,360
116,100,2025-08-14 05:00:00,73.42,Unoccupied,24,0.0065,360
116,100,2025-08-14 06:00:00,71.67,Unoccupied,24,0.0065,360
116,100,2025-08-14 07:00:00,74.88,Unoccupied,24,0.0065,360
116,100,2025-08-14 08:00:00,76.2,Occupied,24,0.013,360
116,100,2025-08-14 09:00:00,77.33,Occupied,24,0.013,360
116,100,2025-08-14 10:00:00,75.55,Occupied,24,0.013,360
116,100,2025-08-14 11:00:00,76.3,Occupied,24,0.013,360
116,100,2025-08-14 12:00:00,74.55,Occupied,24,0.013,360
116,100,2025-08-14 13:00:00,76.29,Occupied,24,0.013,360
116,100,2025-08-14 14:00:00,77.82,Occupied,24,0.013,360
116,100,2025-08-14 15:00:00,77.44,Occupied,24,0.013,360
116,100,2025-08-14 16:00:00,73.1,Unoccupied,24,0.0065,360
116,100,2025-08-14 17:00:00,71.33,Unoccupied,24,0.0065,360
116,100,2025-08-14 18:00:00,73.2,Unoccupied,24,0.0065,360
116,100,2025-08-14 19:00:00,72.45,Unoccupied,24,0.0065,360
116,100,2025-08-14 20:00:00,75.03,Unoccupied,24,0.0065,360
116,100,2025-08-14 21:00:00,71.98,Unoccupied,24,0.0065,360
116,100,2025-08-14 22:00:00,73.54,Unoccupied,24,0.0065,360
116,100,2025-08-14 23:00:00,74.4,Unoccupied,24,0.0065,360
116,100,2025-08-15 00:00:00,73.54,Unoccupied,24,0.0065,360
116,100,2025-08-15 01:00:00,72.16,Unoccupied,24,0.0065,360
116,100,2025-08-15 02:00:00,72.34,Unoccupied,24,0.0065,360
116,100,2025-08-15 03:00:00,72.77,Unoccupied,24,0.0065,360
116,100,2025-08-15 04:00:00,72.14,Unoccupied,24,0.0065,360
116,100,2025-08-15 05:00:00,73.06,Unoccupied,24,0.0065,360
116,100,2025-08-15 06:00:00,73.45,Unoccupied,24,0.0065,360
116,100,2025-08-15 07:00:00,73.39,Unoccupied,24,0.0065,360
116,100,2025-08-15 08:00:00,77.01,Occupied,24,0.013,360
116,100,2025-08-15 09:00:00,76.55,Occupied,24,0.013,360
116,100,2025-08-15 10:00:00,75.3,Occupied,24,0.013,360
116,100,2025-08-15 11:00:00,75.47,Occupied,24,0.013,360
116,100,2025-08-15 12:00:00,76.45,Occupied,24,0.013,360
116,100,2025-08-15 13:00:00,75.4,Occupied,24,0.013,360
116,100,2025-08-15 14:00:00,74.21,Occupied,24,0.013,360
116,100,2025-08-15 15:00:00,75.36,Occupied,24,0.013,360
116,100,2025-08-15 16:00:00,73.19,Unoccupied,24,0.0065,360
116,100,2025-08-15 17:00:00,73.33,Unoccupied,24,0.0065,360
116,100,2025-08-15 18:00:00,73.69,Unoccupied,24,0.0065,360
116,100,2025-08-15 19:00:00,72.98,Unoccupied,24,0.0065,360
116,100,2025-08-15 20:00:00,73.67,Unoccupied,24,0.0065,360
116,100,2025-08-15 21:00:00,73.89,Unoccupied,24,0.0065,360
116,100,2025-08-15 22:00:00,72.17,Unoccupied,24,0.0065,360
116,100,2025-08-15 23:00:00,73.41,Unoccupied,24,0.0065,360
116,100,2025-08-16 00:00:00,72.99,Unoccupied,24,0.0065,360
116,100,2025-08-16 01:00:00,74.75,Unoccupied,24,0.0065,360
116,100,2025-08-16 02:00:00,72.85,Unoccupied,24,0.0065,360
116,100,2025-08-16 03:00:00,74.71,Unoccupied,24,0.0065,360
116,100,2025-08-16 04:00:00,72.46,Unoccupied,24,0.0065,360
116,100,2025-08-16 05:00:00,73.22,Unoccupied,24,0.0065,360
116,100,2025-08-16 06:00:00,71.75,Unoccupied,24,0.0065,360
116,100,2025-08-16 07:00:00,73.39,Unoccupied,24,0.0065,360
116,100,2025-08-16 08:00:00,73.21,Unoccupied,24,0.0065,360
116,100,2025-08-16 09:00:00,71.74,Unoccupied,24,0.0065,360
116,100,2025-08-16 10:00:00,74.9,Unoccupied,24,0.0065,360
116,100,2025-08-16 11:00:00,71.63,Unoccupied,24,0.0065,360
116,100,2025-08-16 12:00:00,74.16,Unoccupied,24,0.0065,360
116,100,2025-08-16 13:00:00,72.07,Unoccupied,24,0.0065,360
116,100,2025-08-16 14:00:00,71.84,Unoccupied,24,0.0065,360
116,100,2025-08-16 15:00:00,74.23,Unoccupied,24,0.0065,360
116,100,2025-08-16 16:00:00,71.59,Unoccupied,24,0.0065,360
116,100,2025-08-16 17:00:00,72.97,Unoccupied,24,0.0065,360
116,100,2025-08-16 18:00:00,72.63,Unoccupied,24,0.0065,360
116,100,2025-08-16 19:00:00,73.06,Unoccupied,24,0.0065,360
116,100,2025-08-16 20:00:00,74.69,Unoccupied,24,0.0065,360
116,100,2025-08-16 21:00:00,72.3,Unoccupied,24,0.0065,360
116,100,2025-08-16 22:00:00,73.83,Unoccupied,24,0.0065,360
116,100,2025-08-16 23:00:00,73.56,Unoccupied,24,0.0065,360
116,100,2025-08-17 00:00:00,72.88,Unoccupied,24,0.0065,360
116,100,2025-08-17 01:00:00,72.87,Unoccupied,24,0.0065,360
116,100,2025-08-17 02:00:00,72.48,Unoccupied,24,0.0065,360
116,100,2025-08-17 03:00:00,73.87,Unoccupied,24,0.0065,360
116,100,2025-08-17 04:00:00,70.89,Unoccupied,24,0.0065,360
116,100,2025-08-17 05:00:00,74.64,Unoccupied,24,0.0065,360
116,100,2025-08-17 06:00:00,72.73,Unoccupied,24,0.0065,360
116,100,2025-08-17 07:00:00,72.7,Unoccupied,24,0.0065,360
116,100,2025-08-17 08:00:00,73.68,Unoccupied,24,0.0065,360
116,100,2025-08-17 09:00:00,73.54,Unoccupied,24,0.0065,360
116,100,2025-08-17 10:00:00,73.48,Unoccupied,24,0.0065,360
116,100,2025-08-17 11:00:00,75.08,Unoccupied,24,0.0065,360
116,100,2025-08-17 12:00:00,73.22,Unoccupied,24,0.0065,360
116,100,2025-08-17 13:00:00,74.07,Unoccupied,24,0.0065,360
116,100,2025-08-17 14:00:00,72.85,Unoccupied,24,0.0065,360
116,100,2025-08-17 15:00:00,71.78,Unoccupied,24,0.0065,360
116,100,2025-08-17 16:00:00,72.68,Unoccupied,24,0.0065,360
116,100,2025-08-17 17:00:00,74.54,Unoccupied,24,0.0065,360
116,100,2025-08-17 18:00:00,72.48,Unoccupied,24,0.0065,360
116,100,2025-08-17 19:00:00,73.16,Unoccupied,24,0.0065,360
116,100,2025-08-17 20:00:00,73.36,Unoccupied,24,0.0065,360
116,100,2025-08-17 21:00:00,74.7,Unoccupied,24,0.0065,360
116,100,2025-08-17 22:00:00,71.72,Unoccupied,24,0.0065,360
116,100,2025-08-17 23:00:00,73.01,Unoccupied,24,0.0065,360
116,100,2025-08-18 00:00:00,72.75,Unoccupied,24,0.0065,360
116,100,2025-08-18 01:00:00,74.01,Unoccupied,24,0.0065,360
116,100,2025-08-18 02:00:00,71.44,Unoccupied,24,0.0065,360
116,100,2025-08-18 03:00:00,73.75,Unoccupied,24,0.0065,360
116,100,2025-08-18 04:00:00,74.18,Unoccupied,24,0.0065,360
116,100,2025-08-18 05:00:00,73.05,Unoccupied,24,0.0065,360
116,100,2025-08-18 06:00:00,73.46,Unoccupied,24,0.0065,360
116,100,2025-08-18 07:00:00,74.51,Unoccupied,24,0.0065,360
116,100,2025-08-18 08:00:00,75.47,Occupied,24,0.013,360
116,100,2025-08-18 09:00:00,75.66,Occupied,24,0.013,360
116,100,2025-08-18 10:00:00,75.84,Occupied,24,0.013,360
116,100,2025-08-18 11:00:00,74.29,Occupied,24,0.013,360
116,100,2025-08-18 12:00:00,76.0,Occupied,24,0.013,360
116,100,2025-08-18 13:00:00,75.9,Occupied,24,0.013,360
116,100,2025-08-18 14:00:00,76.62,Occupied,24,0.013,360
116,100,2025-08-18 15:00:00,75.58,Occupied,24,0.013,360
116,100,2025-08-18 16:00:00,72.65,Unoccupied,24,0.0065,360
116,100,2025-08-18 17:00:00,74.57,Unoccupied,24,0.0065,360
116,100,2025-08-18 18:00:00,72.33,Unoccupied,24,0.0065,360
116,100,2025-08-18 19:00:00,73.17,Unoccupied,24,0.0065,360
116,100,2025-08-18 20:00:00,74.25,Unoccupied,24,0.0065,360
116,100,2025-08-18 21:00:00,74.14,Unoccupied,24,0.0065,360
116,100,2025-08-18 22:00:00,72.29,Unoccupied,24,0.0065,360
116,100,2025-08-18 23:00:00,74.65,Unoccupied,24,0.0065,360
116,100,2025-08-19 00:00:00,71.54,Unoccupied,24,0.0065,360
116,100,2025-08-19 01:00:00,73.01,Unoccupied,24,0.0065,360
116,100,2025-08-19 02:00:00,72.52,Unoccupied,24,0.0065,360
116,100,2025-08-19 03:00:00,71.55,Unoccupied,24,0.0065,360
116,100,2025-08-19 04:00:00,73.02,Unoccupied,24,0.0065,360
116,100,2025-08-19 05:00:00,73.14,Unoccupied,24,0.0065,360
116,100,2025-08-19 06:00:00,72.5,Unoccupied,24,0.0065,360
116,100,2025-08-19 07:00:00,72.9,Unoccupied,24,0.0065,360
116,100,2025-08-19 08:00:00,75.12,Occupied,24,0.013,360
116,100,2025-08-19 09:00:00,74.35,Occupied,24,0.013,360
116,100,2025-08-19 10:00:00,75.38,Occupied,24,0.013,360
116,100,2025-08-19 11:00:00,76.79,Occupied,24,0.013,360
116,100,2025-08-19 12:00:00,75.04,Occupied,24,0.013,360
116,100,2025-08-19 13:00:00,77.18,Occupied,24,0.013,360
116,100,2025-08-19 14:00:00,74.18,Occupied,24,0.013,360
116,100,2025-08-19 15:00:00,76.96,Occupied,24,0.013,360
116,100,2025-08-19 16:00:00,72.11,Unoccupied,24,0.0065,360
116,100,2025-08-19 17:00:00,75.1,Unoccupied,24,0.0065,360
116,100,2025-08-19 18:00:00,73.31,Unoccupied,24,0.0065,360
116,100,2025-08-19 19:00:00,73.58,Unoccupied,24,0.0065,360
116,100,2025-08-19 20:00:00,72.79,Unoccupied,24,0.0065,360
116,100,2025-08-19 21:00:00,73.5,Unoccupied,24,0.0065,360
116,100,2025-08-19 22:00:00,74.46,Unoccupied,24,0.0065,360
116,100,2025-08-19 23:00:00,73.28,Unoccupied,24,0.0065,360
116,100,2025-08-20 00:00:00,74.17,Unoccupied,24,0.0065,360
116,100,2025-08-20 01:00:00,72.46,Unoccupied,24,0.0065,360
116,100,2025-08-20 02:00:00,71.79,Unoccupied,24,0.0065,360
116,100,2025-08-20 03:00:00,71.44,Unoccupied,24,0.0065,360
116,100,2025-08-20 04:00:00,72.86,Unoccupied,24,0.0065,360
116,100,2025-08-20 05:00:00,74.93,Unoccupied,24,0.0065,360
116,100,2025-08-20 06:00:00,73.21,Unoccupied,24,0.0065,360
116,100,2025-08-20 07:00:00,72.32,Unoccupied,24,0.0065,360
116,100,2025-08-20 08:00:00,75.8,Occupied,24,0.013,360
116,100,2025-08-20 09:00:00,75.65,Occupied,24,0.013,360
116,100,2025-08-20 10:00:00,78.04,Occupied,24,0.013,360
116,100,2025-08-20 11:00:00,76.94,Occupied,24,0.013,360
116,100,2025-08-20 12:00:00,77.76,Occupied,24,0.013,360
116,100,2025-08-20 13:00:00,73.88,Occupied,24,0.013,360
116,100,2025-08-20 14:00:00,74.52,Occupied,24,0.013,360
116,100,2025-08-20 15:00:00,75.78,Occupied,24,0.013,360
116,100,2025-08-20 16:00:00,73.32,Unoccupied,24,0.0065,360
116,100,2025-08-20 17:00:00,73.44,Unoccupied,24,0.0065,360
116,100,2025-08-20 18:00:00,70.73,Unoccupied,24,0.0065,360
116,100,2025-08-20 19:00:00,71.5,Unoccupied,24,0.0065,360
116,100,2025-08-20 20:00:00,72.67,Unoccupied,24,0.0065,360
116,100,2025-08-20 21:00:00,71.99,Unoccupied,24,0.0065,360
116,100,2025-08-20 22:00:00,74.47,Unoccupied,24,0.0065,360
116,100,2025-08-20 23:00:00,72.63,Unoccupied,24,0.0065,360
116,100,2025-08-21 00:00:00,71.87,Unoccupied,24,0.0065,360
116,100,2025-08-21 01:00:00,73.01,Unoccupied,24,0.0065,360
116,100,2025-08-21 02:00:00,74.88,Unoccupied,24,0.0065,360
116,100,2025-08-21 03:00:00,74.8,Unoccupied,24,0.0065,360
116,100,2025-08-21 04:00:00,74.08,Unoccupied,24,0.0065,360
116,100,2025-08-21 05:00:00,72.6,Unoccupied,24,0.0065,360
116,100,2025-08-21 06:00:00,71.94,Unoccupied,24,0.0065,360
116,100,2025-08-21 07:00:00,71.26,Unoccupied,24,0.0065,360
116,100,2025-08-21 08:00:00,73.73,Occupied,24,0.013,360
116,100,2025-08-21 09:00:00,75.4,Occupied,24,0.013,360
116,100,2025-08-21 10:00:00,74.24,Occupied,24,0.013,360
116,100,2025-08-21 11:00:00,75.18,Occupied,24,0.013,360
116,100,2025-08-21 12:00:00,77.13,Occupied,24,0.013,360
116,100,2025-08-21 13:00:00,74.35,Occupied,24,0.013,360
116,100,2025-08-21 14:00:00,77.22,Occupied,24,0.013,360
116,100,2025-08-21 15:00:00,76.06,Occupied,24,0.013,360
116,100,2025-08-21 16:00:00,72.31,Unoccupied,24,0.0065,360
116,100,2025-08-21 17:00:00,73.07,Unoccupied,24,0.0065,360
116,100,2025-08-21 18:00:00,73.91,Unoccupied,24,0.0065,360
116,100,2025-08-21 19:00:00,72.4,Unoccupied,24,0.0065,360
116,100,2025-08-21 20:00:00,74.09,Unoccupied,24,0.0065,360
116,100,2025-08-21 21:00:00,72.7,Unoccupied,24,0.0065,360
116,100,2025-08-21 22:00:00,72.28,Unoccupied,24,0.0065,360
116,100,2025-08-21 23:00:00,71.76,Unoccupied,24,0.0065,360
116,100,2025-08-22 00:00:00,71.18,Unoccupied,24,0.0065,360
116,100,2025-08-22 01:00:00,73.51,Unoccupied,24,0.0065,360
116,100,2025-08-22 02:00:00,73.09,Unoccupied,24,0.0065,360
116,100,2025-08-22 03:00:00,73.26,Unoccupied,24,0.0065,360
116,100,2025-08-22 04:00:00,73.41,Unoccupied,24,0.0065,360
116,100,2025-08-22 05:00:00,71.44,Unoccupied,24,0.0065,360
116,100,2025-08-22 06:00:00,71.26,Unoccupied,24,0.0065,360
116,100,2025-08-22 07:00:00,72.34,Unoccupied,24,0.0065,360
116,100,2025-08-22 08:00:00,76.54,Occupied,24,0.013,360
116,100,2025-08-22 09:00:00,76.26,Occupied,24,0.013,360
116,100,2025-08-22 10:00:00,76.23,Occupied,24,0.013,360
116,100,2025-08-22 11:00:00,75.41,Occupied,24,0.013,360
116,100,2025-08-22 12:00:00,74.51,Occupied,24,0.013,360
116,100,2025-08-22 13:00:00,77.51,Occupied,24,0.013,360
116,100,2025-08-22 14:00:00,76.53,Occupied,24,0.013,360
116,100,2025-08-22 15:00:00,77.45,Occupied,24,0.013,360
116,100,2025-08-22 16:00:00,73.02,Unoccupied,24,0.0065,360
116,100,2025-08-22 17:00:00,71.66,Unoccupied,24,0.0065,360
116,100,2025-08-22 18:00:00,74.1,Unoccupied,24,0.0065,360
116,100,2025-08-22 19:00:00,73.13,Unoccupied,24,0.0065,360
116,100,2025-08-22 20:00:00,74.13,Unoccupied,24,0.0065,360
116,100,2025-08-22 21:00:00,72.99,Unoccupied,24,0.0065,360
116,100,2025-08-22 22:00:00,73.17,Unoccupied,24,0.0065,360
116,100,2025-08-22 23:00:00,72.22,Unoccupied,24,0.0065,360
116,100,2025-08-23 00:00:00,75.17,Unoccupied,24,0.0065,360
116,100,2025-08-23 01:00:00,71.57,Unoccupied,24,0.0065,360
116,100,2025-08-23 02:00:00,73.37,Unoccupied,24,0.0065,360
116,100,2025-08-23 03:00:00,73.04,Unoccupied,24,0.0065,360
116,100,2025-08-23 04:00:00,73.15,Unoccupied,24,0.0065,360
116,100,2025-08-23 05:00:00,72.3,Unoccupied,24,0.0065,360
116,100,2025-08-23 06:00:00,73.63,Unoccupied,24,0.0065,360
116,100,2025-08-23 07:00:00,71.86,Unoccupied,24,0.0065,360
116,100,2025-08-23 08:00:00,72.82,Unoccupied,24,0.0065,360
116,100,2025-08-23 09:00:00,74.52,Unoccupied,24,0.0065,360
116,100,2025-08-23 10:00:00,73.25,Unoccupied,24,0.0065,360
116,100,2025-08-23 11:00:00,74.36,Unoccupied,24,0.0065,360
116,100,2025-08-23 12:00:00,72.7,Unoccupied,24,0.0065,360
116,100,2025-08-23 13:00:00,71.76,Unoccupied,24,0.0065,360
116,100,2025-08-23 14:00:00,73.08,Unoccupied,24,0.0065,360
116,100,2025-08-23 15:00:00,71.42,Unoccupied,24,0.0065,360
116,100,2025-08-23 16:00:00,71.6,Unoccupied,24,0.0065,360
116,100,2025-08-23 17:00:00,72.81,Unoccupied,24,0.0065,360
116,100,2025-08-23 18:00:00,70.93,Unoccupied,24,0.0065,360
116,100,2025-08-23 19:00:00,71.39,Unoccupied,24,0.0065,360
116,100,2025-08-23 20:00:00,73.38,Unoccupied,24,0.0065,360
116,100,2025-08-23 21:00:00,73.64,Unoccupied,24,0.0065,360
116,100,2025-08-23 22:00:00,71.23,Unoccupied,24,0.0065,360
116,100,2025-08-23 23:00:00,71.54,Unoccupied,24,0.0065,360
116,100,2025-08-24 00:00:00,72.11,Unoccupied,24,0.0065,360
116,100,2025-08-24 01:00:00,71.93,Unoccupied,24,0.0065,360
116,100,2025-08-24 02:00:00,71.87,Unoccupied,24,0.0065,360
116,100,2025-08-24 03:00:00,74.17,Unoccupied,24,0.0065,360
116,100,2025-08-24 04:00:00,70.95,Unoccupied,24,0.0065,360
116,100,2025-08-24 05:00:00,74.41,Unoccupied,24,0.0065,360
116,100,2025-08-24 06:00:00,72.17,Unoccupied,24,0.0065,360
116,100,2025-08-24 07:00:00,72.82,Unoccupied,24,0.0065,360
116,100,2025-08-24 08:00:00,73.11,Unoccupied,24,0.0065,360
116,100,2025-08-24 09:00:00,72.3,Unoccupied,24,0.0065,360
116,100,2025-08-24 10:00:00,74.21,Unoccupied,24,0.0065,360
116,100,2025-08-24 11:00:00,72.85,Unoccupied,24,0.0065,360
116,100,2025-08-24 12:00:00,74.82,Unoccupied,24,0.0065,360
116,100,2025-08-24 13:00:00,71.27,Unoccupied,24,0.0065,360
116,100,2025-08-24 14:00:00,73.83,Unoccupied,24,0.0065,360
116,100,2025-08-24 15:00:00,72.25,Unoccupied,24,0.0065,360
116,100,2025-08-24 16:00:00,72.11,Unoccupied,24,0.0065,360
116,100,2025-08-24 17:00:00,73.17,Unoccupied,24,0.0065,360
116,100,2025-08-24 18:00:00,73.8,Unoccupied,24,0.0065,360
116,100,2025-08-24 19:00:00,73.61,Unoccupied,24,0.0065,360
116,100,2025-08-24 20:00:00,74.77,Unoccupied,24,0.0065,360
116,100,2025-08-24 21:00:00,72.26,Unoccupied,24,0.0065,360
116,100,2025-08-24 22:00:00,72.3,Unoccupied,24,0.0065,360
116,100,2025-08-24 23:00:00,71.95,Unoccupied,24,0.0065,360
116,100,2025-08-25 00:00:00,72.34,Unoccupied,24,0.0065,360
116,100,2025-08-25 01:00:00,74.74,Unoccupied,24,0.0065,360
116,100,2025-08-25 02:00:00,71.76,Unoccupied,24,0.0065,360
116,100,2025-08-25 03:00:00,75.14,Unoccupied,24,0.0065,360
116,100,2025-08-25 04:00:00,72.78,Unoccupied,24,0.0065,360
116,100,2025-08-25 05:00:00,72.05,Unoccupied,24,0.0065,360
116,100,2025-08-25 06:00:00,74.77,Unoccupied,24,0.0065,360
116,100,2025-08-25 07:00:00,73.8,Unoccupied,24,0.0065,360
116,100,2025-08-25 08:00:00,75.25,Occupied,24,0.013,360
116,100,2025-08-25 09:00:00,76.42,Occupied,24,0.013,360
116,100,2025-08-25 10:00:00,76.41,Occupied,24,0.013,360
